outlier_frac,orsa_precision,orsa_recall,orsa_h_error,orsa_time_s,ransac_precision,ransac_recall,ransac_h_error,ransac_time_s
0.1,0.9999999999999887,0.9822222222222114,0.5249293033877812,1.5679002285003663,0.9999999999999787,0.5888888888888824,2.138394779721179,0.3309470653533936
0.2,0.9999999999999872,0.9799999999999878,0.8728250240434274,1.7671379566192627,0.9999999999999745,0.5449999999999932,1.3148893877692498,0.3704794406890869
0.3,0.9999999999999855,0.9685714285714149,0.3751449886513162,1.8598019123077392,0.9999999999999718,0.5971428571428486,0.8448486719129665,0.3912482738494873
0.4,0.9999999999999829,0.9799999999999838,0.6819529760945972,1.709042739868164,0.9999999999999684,0.5699999999999905,1.4168989728912778,0.33693814277648926
0.5,0.9999999999999792,0.9639999999999807,0.9347982684885775,1.5990771293640136,0.9999999999999615,0.5639999999999887,1.7296186298465277,0.3122304916381836
0.6,0.8467532467532253,0.8599999999999784,86.66070304153176,1.5836994647979736,0.9999999999999407,0.4549999999999885,3.4441703128008334,0.32647457122802737
0.7,0.8333333333333053,0.8666666666666378,105.42040493227039,1.605326509475708,0.9999999999998735,0.33999999999998864,24.20326349068696,0.32153997421264646
